n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
20,41,731.60693359375,22.704618453979492,48.38525390625,660.5170288085938
20,42,755.8501586914062,27.2734317779541,54.77408981323242,673.8026123046875
20,43,804.6585083007812,26.80681800842285,56.3751335144043,721.4765014648438
20,44,720.9170532226562,26.998565673828125,49.286922454833984,644.631591796875
20,45,748.0755615234375,27.584209442138672,47.22715377807617,673.26416015625
20,46,714.6889038085938,24.536296844482422,49.586029052734375,640.5665893554688
20,47,745.8740234375,25.179790496826172,55.13921356201172,665.5550537109375
20,48,714.90869140625,28.640348434448242,46.99565505981445,639.272705078125
20,49,785.9736938476562,27.401697158813477,53.3661994934082,705.205810546875
30,0,695.052978515625,23.48481559753418,51.545616149902344,620.0225219726562
30,1,742.39404296875,26.796785354614258,45.6304931640625,669.9667358398438
30,2,718.7669677734375,25.67140007019043,42.5357780456543,650.5597534179688
30,3,702.7864990234375,20.770286560058594,50.404048919677734,631.6121826171875
30,4,681.5632934570312,25.599111557006836,41.6611328125,614.3030395507812
30,5,704.8893432617188,34.15922927856445,48.05668640136719,622.6734619140625
30,6,721.2218627929688,24.518657684326172,56.55780029296875,640.1454467773438
30,7,754.7366943359375,32.25271987915039,52.20011520385742,670.2838745117188
30,8,733.7810668945312,22.526962280273438,38.76094055175781,672.4931640625
30,9,706.966552734375,22.74392318725586,34.5048828125,649.7177734375
30,10,718.7677001953125,27.15744400024414,48.152015686035156,643.458251953125
30,11,689.5005493164062,23.37088394165039,34.23563766479492,631.89404296875
30,12,712.01220703125,20.17867660522461,48.24702453613281,643.5864868164062
30,13,735.9107055664062,30.292814254760742,48.3711051940918,657.2467651367188
30,14,648.5791625976562,22.993389129638672,40.97785568237305,584.6079711914062
30,15,724.9265747070312,29.14405632019043,51.70448303222656,644.0780639648438
