n,test_idx,logscore_total,logscore_lf,logscore_mf,logscore_hf
30,10,792.6722412109375,31.291240692138672,66.79869842529297,694.5823364257812
30,11,761.3713989257812,24.90964698791504,51.5452995300293,684.9164428710938
30,12,764.9014282226562,21.89365577697754,54.40563201904297,688.6021118164062
30,13,803.6686401367188,36.07353591918945,58.817203521728516,708.7778930664062
30,14,720.5109252929688,29.420848846435547,58.87998962402344,632.2100830078125
30,15,776.9927368164062,30.397958755493164,59.65873336791992,686.93603515625
30,16,776.2670288085938,30.773990631103516,66.1625747680664,679.3304443359375
30,17,801.258544921875,30.17722511291504,64.41839599609375,706.6629028320312
30,18,827.5406494140625,23.120895385742188,64.39960479736328,740.0201416015625
30,19,805.9113159179688,34.102081298828125,56.54256820678711,715.2666625976562
30,20,789.808349609375,28.081682205200195,58.29289627075195,703.4337768554688
30,21,806.0120239257812,29.901269912719727,56.38108825683594,719.7296752929688
30,22,785.0234985351562,28.08883285522461,58.487911224365234,698.44677734375
30,23,778.3845825195312,23.385915756225586,49.48863983154297,705.5100708007812
30,24,789.8904418945312,22.093017578125,71.52857208251953,696.268798828125
30,25,801.293701171875,24.482913970947266,63.78947067260742,713.0213623046875
30,26,780.8135986328125,34.00935745239258,61.938236236572266,684.8660278320312
30,27,791.0081787109375,27.06002426147461,56.50470733642578,707.4434204101562
30,28,784.9632568359375,26.034311294555664,49.264957427978516,709.6640014648438
30,29,758.7841796875,26.514286041259766,65.66716766357422,666.6027221679688
30,30,753.1212158203125,27.583171844482422,55.537296295166016,670.000732421875
30,31,786.3438110351562,33.24946594238281,58.16150665283203,694.932861328125
30,32,788.5509033203125,27.562808990478516,66.39109802246094,694.5969848632812
30,33,756.34228515625,24.81800079345703,52.372406005859375,679.15185546875
30,34,786.0471801757812,22.8300838470459,56.72999572753906,706.4871215820312
30,35,829.3338623046875,29.996992111206055,64.02461242675781,735.312255859375
30,36,789.2113037109375,24.864910125732422,70.69026947021484,693.6561279296875
30,37,769.0299682617188,26.006986618041992,48.57969284057617,694.4432983398438
30,38,819.0680541992188,28.59918785095215,64.10450744628906,726.3643188476562
30,39,760.205322265625,28.164031982421875,56.1324577331543,675.9088134765625
30,40,759.8930053710938,25.785640716552734,58.41107177734375,675.6962890625
30,41,763.585205078125,27.904813766479492,54.984588623046875,680.69580078125
30,42,800.9427490234375,28.74123191833496,60.49698257446289,711.7045288085938
30,43,828.6781616210938,30.7309627532959,81.51239013671875,716.434814453125
30,44,780.3359375,27.306827545166016,59.63822555541992,693.390869140625
30,45,773.5859375,34.499916076660156,56.385032653808594,682.7009887695312
30,46,753.63720703125,28.605878829956055,54.481529235839844,670.5498046875
30,47,777.9697265625,27.729785919189453,58.28757858276367,691.9523315429688
30,48,751.1162109375,25.41439437866211,55.17332077026367,670.5285034179688
30,49,824.7894897460938,28.468120574951172,57.87493133544922,738.4464111328125
50,0,745.5941162109375,29.62115478515625,67.57320404052734,648.3997802734375
50,1,784.4886474609375,32.50262451171875,55.527984619140625,696.4580688476562
